-35820.504408,  -38071.398256,   58.444863 ,  173646.300
-35820.501893,  -38071.398266,   58.444345 ,  173646.400
-35820.501893,  -38071.398266,   58.443591 ,  173646.500
-35820.504408,  -38071.398256,   58.442953 ,  173646.600
-35820.501905,  -38071.401348,   58.442302 ,  173646.700
-35820.504420,  -38071.401338,   58.441837 ,  173646.800
-35820.504420,  -38071.401338,   58.441256 ,  173646.900
-35820.504420,  -38071.401338,   58.440565 ,  173647.000
-35820.501905,  -38071.401348,   58.439874 ,  173647.100
-35820.501905,  -38071.401348,   58.439355 ,  173647.200
-35820.501905,  -38071.401348,   58.438889 ,  173647.300
-35820.504420,  -38071.401338,   58.438482 ,  173647.400
-35820.501905,  -38071.401348,   58.437963 ,  173647.500
-35820.504420,  -38071.401338,   58.437498 ,  173647.600
-35820.501905,  -38071.401348,   58.437099 ,  173647.700
-35820.501905,  -38071.401348,   58.436633 ,  173647.800
-35820.504420,  -38071.401338,   58.436226 ,  173647.900
-35820.501905,  -38071.401348,   58.435822 ,  173648.000
-35820.501917,  -38071.404430,   58.435575 ,  173648.100
-35820.504433,  -38071.404419,   58.435283 ,  173648.200
-35820.504433,  -38071.404419,   58.435110 ,  173648.300
-35820.504433,  -38071.404419,   58.434937 ,  173648.400
-35820.501917,  -38071.404430,   58.434884 ,  173648.500
-35820.501917,  -38071.404430,   58.434764 ,  173648.600
-35820.501917,  -38071.404430,   58.434591 ,  173648.700
-35820.501917,  -38071.404430,   58.434591 ,  173648.800
-35820.501917,  -38071.404430,   58.434764 ,  173648.900
-35820.501917,  -38071.404430,   58.435057 ,  173649.000
-35820.501917,  -38071.404430,   58.434822 ,  173649.100
-35820.501917,  -38071.404430,   58.434764 ,  173649.200
-35820.501917,  -38071.404430,   58.434591 ,  173649.300
-35820.504433,  -38071.404419,   58.434529 ,  173649.400
-35820.504433,  -38071.404419,   58.434184 ,  173649.500
-35820.501917,  -38071.404430,   58.434073 ,  173649.600
-35820.501917,  -38071.404430,   58.434073 ,  173649.700
-35820.504433,  -38071.404419,   58.433780 ,  173649.800
-35820.504433,  -38071.404419,   58.433372 ,  173649.900
-35820.501905,  -38071.401348,   58.433393 ,  173650.000
-35820.504420,  -38071.401338,   58.433158 ,  173650.100
-35820.501905,  -38071.401348,   58.432874 ,  173650.200
-35820.504420,  -38071.401338,   58.433158 ,  173650.300
-35820.504420,  -38071.401338,   58.433158 ,  173650.400
-35820.504420,  -38071.401338,   58.432985 ,  173650.500
-35820.504420,  -38071.401338,   58.433158 ,  173650.600
-35820.501905,  -38071.401348,   58.433451 ,  173650.700
-35820.504420,  -38071.401338,   58.433739 ,  173650.800
-35820.501905,  -38071.401348,   58.434377 ,  173650.900
-35820.504420,  -38071.401338,   58.435069 ,  173651.000
-35820.501905,  -38071.401348,   58.435649 ,  173651.100
-35820.501905,  -38071.401348,   58.436288 ,  173651.200
-35820.501905,  -38071.401348,   58.436633 ,  173651.300
-35820.504420,  -38071.401338,   58.437325 ,  173651.400
-35820.501905,  -38071.401348,   58.437905 ,  173651.500
-35820.501893,  -38071.398266,   58.438503 ,  173651.600
-35820.504408,  -38071.398256,   58.439367 ,  173651.700
-35820.504408,  -38071.398256,   58.439885 ,  173651.800
-35820.504408,  -38071.398256,   58.440524 ,  173651.900
-35820.501893,  -38071.398266,   58.441450 ,  173652.000
-35820.501893,  -38071.398266,   58.442089 ,  173652.100
-35820.501893,  -38071.398266,   58.442842 ,  173652.200
-35820.506923,  -38071.398246,   58.443660 ,  173652.300
-35820.504408,  -38071.398256,   58.444068 ,  173652.400
-35820.504408,  -38071.398256,   58.444706 ,  173652.500
-35820.504408,  -38071.398256,   58.445225 ,  173652.600
-35820.506923,  -38071.398246,   58.445571 ,  173652.700
-35820.504408,  -38071.398256,   58.445863 ,  173652.800
-35820.506923,  -38071.398246,   58.445571 ,  173652.900
-35820.504408,  -38071.398256,   58.445863 ,  173653.000
-35820.504408,  -38071.398256,   58.445691 ,  173653.100
-35820.506923,  -38071.398246,   58.445398 ,  173653.200
-35820.504408,  -38071.398256,   58.445209 ,  173653.300
-35820.504408,  -38071.398256,   58.444863 ,  173653.400
-35820.501893,  -38071.398266,   58.444517 ,  173653.500
-35820.504408,  -38071.398256,   58.443895 ,  173653.600
-35820.501893,  -38071.398266,   58.443360 ,  173653.700
-35820.501893,  -38071.398266,   58.442842 ,  173653.800
-35820.501893,  -38071.398266,   58.442089 ,  173653.900
-35820.501893,  -38071.398266,   58.441570 ,  173654.000
-35820.504408,  -38071.398256,   58.440870 ,  173654.100
-35820.504408,  -38071.398256,   58.440466 ,  173654.200
-35820.501893,  -38071.398266,   58.440005 ,  173654.300
-35820.504408,  -38071.398256,   58.439540 ,  173654.400
-35820.501893,  -38071.398266,   58.439021 ,  173654.500
-35820.501893,  -38071.398266,   58.438675 ,  173654.600
-35820.504420,  -38071.401338,   58.438251 ,  173654.700
-35820.501905,  -38071.401348,   58.437905 ,  173654.800
-35820.504420,  -38071.401338,   58.437498 ,  173654.900
-35820.504420,  -38071.401338,   58.437325 ,  173655.000
-35820.504420,  -38071.401338,   58.437325 ,  173655.100
-35820.501905,  -38071.401348,   58.437214 ,  173655.200
-35820.504420,  -38071.401338,   58.437325 ,  173655.300
-35820.504420,  -38071.401338,   58.437498 ,  173655.400
-35820.501905,  -38071.401348,   58.437790 ,  173655.500
-35820.504420,  -38071.401338,   58.438309 ,  173655.600
-35820.501905,  -38071.401348,   58.438716 ,  173655.700
-35820.506935,  -38071.401328,   58.439189 ,  173655.800
-35820.506935,  -38071.401328,   58.439770 ,  173655.900
-35820.506935,  -38071.401328,   58.440346 ,  173656.000
-35820.504420,  -38071.401338,   58.441047 ,  173656.100
-35820.504420,  -38071.401338,   58.441565 ,  173656.200
-35820.504420,  -38071.401338,   58.442146 ,  173656.300
-35820.504420,  -38071.401338,   58.442837 ,  173656.400
-35820.506935,  -38071.401328,   58.443414 ,  173656.500
-35820.501893,  -38071.398266,   58.443826 ,  173656.600
